PhraseId,SentenceId,Phrase,Sentiment,Phrase(Origin),Sentiment(predict),Distance
96168,5024,great script bring down by lousi direction .,1,A great script brought down by lousy direction .,3,2
27673,1270,imagin,4,imaginative,2,2
96316,5030,wonderfully edit,4,wonderfully edited,2,2
27680,1271,Clever unflinching,4,Clever and unflinching,2,2
96314,5030,Fast-paced wonderfully edit,4,Fast-paced and wonderfully edited,2,2
96269,5028,you might think he be run for office -- try to win over probation officer,1,you might think he was running for office -- or trying to win over a probation officer,3,2
96258,5028,with few remark so gear,2,with a few remarks so geared,4,2
96257,5028,sprinkle with few remark so gear,2,sprinkled with a few remarks so geared,4,2
9539,397,"fail joke , twitchy acting , general boorishness",0,"failed jokes , twitchy acting , and general boorishness",2,2
135804,7336,"gorgeous animation lame story -LRB- like , say , Treasure Planet -RRB-",2,"gorgeous animation and a lame story -LRB- like , say , Treasure Planet -RRB- or",4,2
96255,5028,sprinkle with few remark so gear toward engender audience sympathy that you might think he be run for office -- try to win over probation officer,1,sprinkled with a few remarks so geared toward engendering audience sympathy that you might think he was running for office -- or trying to win over a probation officer,3,2
9534,397,"in vat of fail joke , twitchy acting , general boorishness",0,"in a vat of failed jokes , twitchy acting , and general boorishness",2,2
27709,1272,be more fun than Conan Barbarian .,4,is more fun than Conan the Barbarian .,2,2
96217,5026,to sit through -- despit first-rat performance by it lead,2,to sit through -- despite some first-rate performances by its lead,4,2
135806,7336,gorgeous animation lame story,2,gorgeous animation and a lame story,4,2
135810,7336,lame story,0,lame story,2,2
9527,396,trash,0,trash,2,2
135823,7336,"exciting , clever",4,"exciting , clever",2,2
135862,7337,angle to see mani time they can work word `` radic '' `` suck '' into sentence,0,angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence,2,2
135870,7337,work word `` radic '' `` suck '',0,work the words `` radical '' or `` suck '',2,2
135883,7338,sight to behold,4,a sight to behold,2,2
135886,7339,Excruciatingly unfunni pitifully unromant,0,Excruciatingly unfunny and pitifully unromantic,2,2
96207,5026,so downbeat nearly humorless,0,so downbeat and nearly humorless,2,2
96204,5026,'s so downbeat nearly humorless that it become chore to sit through -- despit first-rat performance by it lead .,2,'s so downbeat and nearly humorless that it becomes a chore to sit through -- despite some first-rate performances by its lead .,4,2
96195,5025,feel like you be n't invite to party,1,feel like you were n't invited to the party,3,2
96193,5025,go to feel like you be n't invite to party,1,going to feel like you were n't invited to the party,3,2
27733,1273,becomes more more frustrating as film go on .,0,becomes more and more frustrating as the film goes on .,2,2
27734,1273,becomes more more frustrating as film go on,0,becomes more and more frustrating as the film goes on,2,2
27489,1263,"in it recycl aspect , implausibility , sag in pace",0,"in its recycled aspects , implausibility , and sags in pace",2,2
96710,5050,with cute accent perform ages-old slapstick unfunni trick,1,with cute accents performing ages-old slapstick and unfunny tricks,3,2
98059,5137,also come with laziness arrogance of thing already know it 's win .,0,also comes with the laziness and arrogance of a thing that already knows it 's won .,2,2
97687,5114,most origin american production year,4,the most original American productions this year,2,2
135490,7316,be f \*\*\* ed,0,this is f \*\*\* ed,2,2
97685,5114,of most origin american production year,4,One of the most original American productions this year,2,2
97678,5113,be bad,0,is bad,2,2
97666,5112,limply between bizarr comedy pallid horror,0,limply between bizarre comedy and pallid horror,2,2
97664,5112,flail limply between bizarr comedy pallid horror,0,flails limply between bizarre comedy and pallid horror,2,2
97663,5112,flail limply between bizarr comedy pallid horror .,0,flails limply between bizarre comedy and pallid horror .,2,2
97659,5112,stuck pig of movie,0,This stuck pig of a movie,2,2
97658,5112,stuck pig of movie flail limply between bizarr comedy pallid horror .,0,This stuck pig of a movie flails limply between bizarre comedy and pallid horror .,2,2
97642,5110,"becomes just voyeurist spectacle , to be consume forget .",0,"becomes just another voyeuristic spectacle , to be consumed and forgotten .",2,2
97639,5110,"misery of people becomes just voyeurist spectacle , to be consume forget .",0,"The misery of these people becomes just another voyeuristic spectacle , to be consumed and forgotten .",2,2
97631,5108,"sexy , rouse",4,"sexy , and rousing",2,2
97627,5108,superl B movie,4,A superlative B movie,2,2
27099,1246,be fantast .,4,is fantastic .,2,2
27105,1247,it never seem fresh vital .,1,it never seems fresh and vital .,3,2
27106,1247,never seem fresh vital .,1,never seems fresh and vital .,3,2
97581,5105,"of element be in place for great film noir , director George Hickenlooper 's approach to material be too upbeat .",1,"All of the elements are in place for a great film noir , but director George Hickenlooper 's approach to the material is too upbeat .",3,2
97560,5102,be fleshed-out enough to build interest,1,are fleshed-out enough to build any interest,3,2
27123,1248,picture feel as if everyone make it lose their movie mojo .,2,the picture feels as if everyone making it lost their movie mojo .,0,2
97544,5101,characteristically startle visual style,4,characteristically startling visual style and,2,2
97535,5100,be more involve than mess,0,are more involving than this mess,2,2
97534,5100,be more involve than mess .,0,are more involving than this mess .,2,2
27137,1249,"C.H.O . Cho prove she have stuff to stand tall with Pryor , Carlin Murphy .",4,"C.H.O. Cho proves she has the stuff to stand tall with Pryor , Carlin and Murphy .",2,2
27141,1249,"prof she have stuff to stand tall with Pryor , Carlin Murphy",4,"proves she has the stuff to stand tall with Pryor , Carlin and Murphy",2,2
27142,1249,"she have stuff to stand tall with Pryor , Carlin Murphy",4,"she has the stuff to stand tall with Pryor , Carlin and Murphy",2,2
97401,5094,"uninteresting , unlik people",0,"uninteresting , unlikeable people",2,2
27185,1251,realize that they 've already see exact same movie time,0,realize that they 've already seen this exact same movie a hundred times,2,2
27189,1251,'ve already see exact same movie time,0,'ve already seen this exact same movie a hundred times,2,2
97686,5114,of most origin american production year,4,of the most original American productions this year,2,2
27045,1243,eye-catching,4,eye-catching,2,2
97319,5089,"cast , collectively success example of lovable-los protagonist ,",4,"The cast , collectively a successful example of the lovable-loser protagonist ,",2,2
97689,5114,most origin american production,4,most original American productions,2,2
98058,5137,it also come with laziness arrogance of thing already know it 's win .,1,it also comes with the laziness and arrogance of a thing that already knows it 's won .,3,2
98057,5137,it also come with laziness arrogance of thing already know it 's win .,1,But it also comes with the laziness and arrogance of a thing that already knows it 's won .,3,2
97995,5132,interest concept,0,no interesting concept,2,2
97994,5132,interest concept can escape,1,no interesting concept can escape,3,2
97987,5132,black hole of dullness,0,a black hole of dullness,2,2
97986,5132,into black hole of dullness,0,into a black hole of dullness,2,2
97982,5132,boredom,0,boredom,2,2
97981,5132,boredom to point,0,boredom to the point,2,2
97959,5131,be serve eviction notice at theater stick with it,0,be served an eviction notice at every theater stuck with it,2,2
97958,5131,should be serve eviction notice at theater stick with it,0,should be served an eviction notice at every theater stuck with it,2,2
97957,5131,should be serve eviction notice at theater stick with it .,0,should be served an eviction notice at every theater stuck with it .,2,2
97893,5126,"be n't try simply to out-shock , out-outrag out-depress it potenti audience",3,"is n't trying simply to out-shock , out-outrage or out-depress its potential audience",1,2
135458,7315,self-consciously flashi camera effect,1,self-consciously flashy camera effects,3,2
9679,403,wonder acting clinic put on by Spader Gyllenhaal,4,the wonderful acting clinic put on by Spader and Gyllenhaal,2,2
97889,5126,"doc be n't try simply to out-shock , out-outrag out-depress it potenti audience !",3,"doc that is n't trying simply to out-shock , out-outrage or out-depress its potential audience !",1,2
97868,5125,mani parent their teen -LRB- preteen -RRB- kid could bond while watch Walk to Remember .,4,Many a parent and their teen -LRB- or preteen -RRB- kid could bond while watching A Walk To Remember .,2,2
97842,5122,get so preachy-keen so tub-thumpingly loud it make you feel like chump,2,gets so preachy-keen and so tub-thumpingly loud it makes you feel like a chump,0,2
97802,5121,Trying to make head tail of story in hip-hop indie Snipes be enough to give you brain strain -- pay-off be neglig,0,Trying to make head or tail of the story in the hip-hop indie Snipes is enough to give you brain strain -- and the pay-off is negligible,2,2
97799,5120,amateurish screenplay,0,an amateurish screenplay,2,2
97733,5117,it invitingly upbeat overture to it pathos-fil ultimately life-affirm finale,4,its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale,2,2
97714,5116,"LeBlanc think , `` Hey , movie about baseball-play monkey be wors . ''",1,"LeBlanc thought , `` Hey , the movie about the baseball-playing monkey was worse . ''",3,2
97709,5115,hardly seem worth effort .,1,hardly seems worth the effort .,3,2
9678,403,on wonder acting clinic put on by Spader Gyllenhaal,4,on the wonderful acting clinic put on by Spader and Gyllenhaal,2,2
9676,403,base on wonder acting clinic put on by Spader Gyllenhaal,4,based on the wonderful acting clinic put on by Spader and Gyllenhaal,2,2
135483,7316,"say ` i 'm tell you , be f \*\*\* ed",0,"says ` I 'm telling you , this is f \*\*\* ed",2,2
27039,1243,Boasts eye-catch art direction have forcefully quirki tone quickly wear out it limit welcome .,1,Boasts eye-catching art direction but has a forcefully quirky tone that quickly wears out its limited welcome .,3,2
97695,5114,ll find yourself remember refresh visit to Sunshine State,4,'ll find yourself remembering this refreshing visit to a Sunshine State,2,2
135491,7316,be f \*\*\* ed,0,is f \*\*\* ed,2,2
97306,5087,best short,4,best short,2,2
27477,1262,unpretenti,4,unpretentious,2,2
97023,5071,it execution skill of it cast,4,its execution and skill of its cast,2,2
96998,5070,snoozer .,0,snoozer .,2,2
96997,5070,high-mind snoozer .,0,high-minded snoozer .,2,2
96969,5068,pungent,0,pungent,2,2
96912,5066,length to he ll go to weave protect cocoon around his own ego,0,the lengths to which he 'll go to weave a protective cocoon around his own ego,2,2
27382,1258,"might want to take reality check befor you pay full ticket price to see `` Simone , '' consider DVD rental instead .",0,"might want to take a reality check before you pay the full ticket price to see `` Simone , '' and consider a DVD rental instead .",2,2
27385,1258,"to take reality check befor you pay full ticket price to see `` Simone , '' consider DVD rental instead",0,"to take a reality check before you pay the full ticket price to see `` Simone , '' and consider a DVD rental instead",2,2
96884,5064,great deal in his performance,2,a great deal in his performance,4,2
135561,7322,wors than ` Silence of Lambs ' better than ` Hannibal ',2,Worse than ` Silence of the Lambs ' better than ` Hannibal ',0,2
96873,5064,"s face be chillingly unemot , yet he communicate great deal in his performance .",2,"s face is chillingly unemotive , yet he communicates a great deal in his performance .",4,2
96872,5063,failure of storytelling,0,a failure of storytelling,2,2
96869,5063,triumph of imagination,4,a triumph of imagination,2,2
96868,5063,be triumph of imagination,4,is a triumph of imagination,2,2
135572,7323,it 's not just vampire be damn in Queen of Damned,0,It 's not just the vampires that are damned in Queen of the Damned,2,2
9631,402,play up cartoon 's more obvious strength of snazziness while neglect it less conspicu writing strength,1,plays up the cartoon 's more obvious strength of snazziness while neglecting its less conspicuous writing strength,3,2
135625,7327,"while american Adobo have it heart -LRB- it palate -RRB- in right place , it brain be littl scatter -- ditsy , even .",1,"While American Adobo has its heart -LRB- and its palate -RRB- in the right place , its brain is a little scattered -- ditsy , even .",3,2
96858,5062,be masterly,4,is masterly,2,2
96856,5062,performance be masterly,4,a performance that is masterly,2,2
96854,5062,give performance be masterly .,4,gives a performance that is masterly .,2,2
96853,5062,Bouquet give performance be masterly .,4,Bouquet gives a performance that is masterly .,2,2
96835,5060,"involve , inspir drama",4,"An involving , inspirational drama",2,2
96834,5060,"involve , inspir drama sometimes fall",3,"An involving , inspirational drama that sometimes falls",1,2
96805,5057,ll probably love it .,4,'ll probably love it .,2,2
27458,1261,be that it be allow him to churn out mediocre movie after .,0,is that it is one that allows him to churn out one mediocre movie after another .,2,2
96742,5052,do n't even qualify as spoof of such,0,does n't even qualify as a spoof of such,2,2
27466,1261,him to churn out mediocre movie after,0,him to churn out one mediocre movie after another,2,2
27468,1261,churn out mediocre movie after,0,churn out one mediocre movie after another,2,2
27469,1261,churn out mediocre movie,0,churn out one mediocre movie,2,2
96999,5070,snoozer,0,snoozer,2,2
97024,5071,it execution skill,4,its execution and skill,2,2
135492,7316,f \*\*\* ed,0,f \*\*\* ed,2,2
97063,5074,do justice to Stevenson to sci-fi genre,4,does justice both to Stevenson and to the sci-fi genre,2,2
27221,1253,"there be surefire way to get nomination for best-foreign-film Oscar : Make movie about whimsic folk who learn nonchallenging , life-affirm lesson while walk around foreign city with stun architecture .",2,"There is one surefire way to get a nomination for a best-foreign-film Oscar : Make a movie about whimsical folk who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture .",4,2
27222,1253,"be surefire way to get nomination for best-foreign-film Oscar : Make movie about whimsic folk who learn nonchallenging , life-affirm lesson while walk around foreign city with stun architecture .",2,"is one surefire way to get a nomination for a best-foreign-film Oscar : Make a movie about whimsical folk who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture .",4,2
27223,1253,"be surefire way to get nomination for best-foreign-film Oscar : Make movie about whimsic folk who learn nonchallenging , life-affirm lesson while walk around foreign city with stun architecture",2,"is one surefire way to get a nomination for a best-foreign-film Oscar : Make a movie about whimsical folk who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture",4,2
27228,1253,"to get nomination for best-foreign-film Oscar : Make movie about whimsic folk who learn nonchallenging , life-affirm lesson while walk around foreign city with stun architecture",2,"to get a nomination for a best-foreign-film Oscar : Make a movie about whimsical folk who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture",4,2
9655,403,"Notwithstanding my problem with movie 's final half hour , i 'm go to recommend SECRETARY , base on wonder acting clinic put on by Spader Gyllenhaal",3,"Notwithstanding my problem with the movie 's final half hour , I 'm going to recommend SECRETARY , based on the wonderful acting clinic put on by Spader and Gyllenhaal",1,2
97273,5085,... enjoyably frothi ` date movie ' ...,4,... an enjoyably frothy ` date movie ' ...,2,2
27231,1253,nomination for best-foreign-film Oscar : Make movie about whimsic folk,2,a nomination for a best-foreign-film Oscar : Make a movie about whimsical folk,4,2
97234,5083,commit performance,4,committed performances,2,2
27246,1253,"who learn nonchallenging , life-affirm lesson while walk around foreign city with stun architecture",2,"who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture",4,2
9654,403,"Notwithstanding my problem with movie 's final half hour , i 'm go to recommend SECRETARY , base on wonder acting clinic put on by Spader Gyllenhaal ,",3,"Notwithstanding my problem with the movie 's final half hour , I 'm going to recommend SECRETARY , based on the wonderful acting clinic put on by Spader and Gyllenhaal ,",1,2
97224,5083,"Howard his co-star give commit performance , they 're often undon by Howard 's self-consci attempt to find ` literari ' filmmaking style to match his subject",1,"Howard and his co-stars all give committed performances , but they 're often undone by Howard 's self-conscious attempts to find a ` literary ' filmmaking style to match his subject",3,2
97223,5083,"Howard his co-star give commit performance , they 're often undon by Howard 's self-consci attempt to find ` literari ' filmmaking style to match his subject .",1,"Howard and his co-stars all give committed performances , but they 're often undone by Howard 's self-conscious attempts to find a ` literary ' filmmaking style to match his subject .",3,2
27256,1253,while walk around foreign city with stun architecture,2,while walking around a foreign city with stunning architecture,4,2
97193,5081,", should n't have be make",0,", should n't have been made",2,2
97190,5081,", quite simply , should n't have be make",0,", quite simply , should n't have been made",2,2
97188,5081,"movie that , quite simply , should n't have be make",0,"a movie that , quite simply , should n't have been made",2,2
97187,5081,"movie that , quite simply , should n't have be make .",0,"a movie that , quite simply , should n't have been made .",2,2
97186,5081,"... movie that , quite simply , should n't have be make .",0,"... a movie that , quite simply , should n't have been made .",2,2
97168,5080,Director Lee have true cinemat knack,4,Director Lee has a true cinematic knack,2,2
97163,5079,gross-out comedy,0,the gross-out comedy,2,2
97139,5079,"refuse to let Slackers be see as just teen movie , mean he can be forgive for frequently pander to fan of gross-out comedy .",3,"refuses to let Slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .",1,2
97137,5079,"Nicks refuse to let Slackers be see as just teen movie , mean he can be forgive for frequently pander to fan of gross-out comedy .",3,"Nicks refuses to let Slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .",1,2
27300,1255,"LaBute ca n't avoid fatal mistake in modern era : he 's change male academ from lower-class Brit to american , choice upset novel 's exquisit balance shred fabric of film .",2,"LaBute ca n't avoid a fatal mistake in the modern era : He 's changed the male academic from a lower-class Brit to an American , a choice that upsets the novel 's exquisite balance and shreds the fabric of the film .",0,2
27303,1255,LaBute ca n't avoid fatal mistake in modern era,0,LaBute ca n't avoid a fatal mistake in the modern era,2,2
97085,5075,be make to look bad,2,are made to look bad,0,2
9653,403,"Notwithstanding my problem with movie 's final half hour , i 'm go to recommend SECRETARY , base on wonder acting clinic put on by Spader Gyllenhaal ,",3,"Notwithstanding my problem with the movie 's final half hour , I 'm going to recommend SECRETARY , based on the wonderful acting clinic put on by Spader and Gyllenhaal , and",1,2
135554,7321,all-french cast be marveilleux .,4,The all-French cast is marveilleux .,2,2
26017,1190,eventually resent have to inhale gutter romancer 's secondhand material,0,one eventually resents having to inhale this gutter romancer 's secondhand material,2,2
99993,5247,excite new filmmaker,4,this exciting new filmmaker,2,2
104012,5485,be richer more observ if it be less densely plot,1,been richer and more observant if it were less densely plotted,3,2
133875,7224,movie be too impress with it own solemn insight to work up much entertainment value .,1,The movie is too impressed with its own solemn insights to work up much entertainment value .,3,2
133877,7224,be too impress with it own solemn insight to work up much entertainment value,1,is too impressed with its own solemn insights to work up much entertainment value,3,2
102792,5417,"be divin monument to singl man 's struggle to regain his life , his dignity his music",4,"is a divine monument to a single man 's struggle to regain his life , his dignity and his music",2,2
10393,437,as such film have difficult time shake it Blair Witch Project real-tim root,1,as such the film has a difficult time shaking its Blair Witch Project real-time roots,3,2
24707,1126,get vivid performance,4,gets vivid performances,2,2
24708,1126,vivid performance,4,vivid performances,2,2
102791,5417,"be divin monument to singl man 's struggle to regain his life , his dignity his music .",4,"is a divine monument to a single man 's struggle to regain his life , his dignity and his music .",2,2
102790,5417,"Here be divin monument to singl man 's struggle to regain his life , his dignity his music .",4,"Here is a divine monument to a single man 's struggle to regain his life , his dignity and his music .",2,2
102727,5412,'s always fascinate to watch Marker essayist at work,2,'s always fascinating to watch Marker the essayist at work,4,2
102701,5410,"crossing-ov mumbo jumbo , manipul sentimentality",0,"crossing-over mumbo jumbo , manipulative sentimentality",2,2
102699,5410,"crossing-ov mumbo jumbo , manipul sentimentality ,",0,"crossing-over mumbo jumbo , manipulative sentimentality , and",2,2
24755,1128,most slyli exquisit anti-adult movie,2,the most slyly exquisite anti-adult movies,4,2
24757,1128,most slyli exquisite,4,most slyly exquisite,2,2
102624,5404,most incoher,0,most incoherent,2,2
102620,5404,of most incoher feature in recent memory .,0,One of the most incoherent features in recent memory .,2,2
102615,5403,have not spawn singl good film,1,has not spawned a single good film,3,2
133899,7225,'s also lot of redundancy unsuccess crudeness accompany it,0,'s also a lot of redundancy and unsuccessful crudeness accompanying it,2,2
133900,7225,lot of redundancy unsuccess crudeness accompany it,0,a lot of redundancy and unsuccessful crudeness accompanying it,2,2
133903,7225,redundancy unsuccess crudeness,0,redundancy and unsuccessful crudeness,2,2
133904,7225,redundancy unsuccess,0,redundancy and unsuccessful,2,2
102573,5399,have effect elicit sympathy for of character .,1,had no effect and elicited no sympathies for any of the characters .,3,2
102572,5399,Full Frontal have effect elicit sympathy for of character .,1,Full Frontal had no effect and elicited no sympathies for any of the characters .,3,2
102556,5398,"there may have be good film in `` troubl Day , '' it be not what be on screen",0,"There may have been a good film in `` Trouble Every Day , '' but it is not what is on the screen",2,2
24801,1131,Matthew Lillard be bear to play Shaggy !,4,Matthew Lillard is born to play Shaggy !,2,2
10372,437,"Interview with Assassin be structure less as documentary more as found relic , as such film have difficult time shake it Blair Witch Project real-tim root",1,"Interview With the Assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its Blair Witch Project real-time roots",3,2
102518,5396,grip performance by Lane Gere,4,gripping performances by Lane and Gere,2,2
102497,5394,wind-in-the-hair exhilarating,4,that wind-in-the-hair exhilarating,2,2
102496,5394,be that wind-in-the-hair exhilarating,4,is that wind-in-the-hair exhilarating,2,2
102810,5418,"Schaeffer be n't in film , may be it work as well as it do .",3,"Schaeffer is n't in this film , which may be why it works as well as it does .",1,2
102813,5418,"in film , may be it work as well as it do",4,"in this film , which may be why it works as well as it does",2,2
102491,5394,", cartoon adventure be that wind-in-the-hair exhilarating .",4,", this cartoon adventure is that wind-in-the-hair exhilarating .",2,2
102814,5418,"film , may be it work as well as it do",3,"this film , which may be why it works as well as it does",1,2
103056,5432,"it briefly flirt with player masochism , point of real interest - -- audience sadism -- be evade completely .",2,"It briefly flirts with player masochism , but the point of real interest - -- audience sadism -- is evaded completely .",0,2
133830,7221,"movie be n't horribl ,",2,"The movie is n't horrible ,",0,2
133831,7221,movie be n't horribl,2,The movie is n't horrible,0,2
10418,438,"not becaus of it epic scope , becaus of startling intimacy",4,"not because of its epic scope , but because of the startling intimacy",2,2
10417,438,remark,4,remarkable,2,2
24594,1120,situation dialogue spin hopelessly out of control -- be to say,0,the situations and the dialogue spin hopelessly out of control -- that is to say,2,2
102995,5428,something to be fully forget,0,something to be fully forgotten,2,2
102994,5428,tediously bad,2,tediously bad,0,2
102983,5428,be n't painfully bad,2,is n't painfully bad,0,2
102982,5428,"be n't painfully bad ,",2,"is n't painfully bad ,",0,2
102979,5428,"movie be n't painfully bad , something to be ` fully experience ' ;",2,"The movie is n't painfully bad , something to be ` fully experienced ' ;",0,2
102972,5427,ludicr film,0,ludicrous film,2,2
102971,5427,ludicr film,0,This ludicrous film,2,2
24636,1122,-LRB- Hopkins -RRB- do n't so much phone in his performance as fax it .,0,-LRB- Hopkins -RRB- does n't so much phone in his performance as fax it .,2,2
24637,1122,Hopkins -RRB- do n't so much phone in his performance as fax it .,0,Hopkins -RRB- does n't so much phone in his performance as fax it .,2,2
102922,5423,", American Chai be enough to make you put away guitar , sell amp , apply to medic school .",0,", American Chai is enough to make you put away the guitar , sell the amp , and apply to medical school .",2,2
24651,1123,"film be confus melange of tone style , moment romant trifle next turgid drama .",1,"The film is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama .",3,2
24653,1123,"be confus melange of tone style , moment romant trifle next turgid drama",1,"is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama",3,2
24654,1123,"confus melange of tone style , moment romant trifle next turgid drama",1,"a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama",3,2
24656,1123,"confus melange of tone style , moment romant trifle",1,"a confusing melange of tones and styles , one moment a romantic trifle",3,2
24657,1123,"confus melange of tone style ,",0,"a confusing melange of tones and styles ,",2,2
102897,5422,"dazzling , remarkably unpretenti reminder of what -LRB- Evans -RRB- have , lose , get back",3,"a dazzling , remarkably unpretentious reminder of what -LRB- Evans -RRB- had , lost , and got back",1,2
102895,5422,"be dazzling , remarkably unpretenti reminder of what -LRB- Evans -RRB- have , lose , get back .",3,"is a dazzling , remarkably unpretentious reminder of what -LRB- Evans -RRB- had , lost , and got back .",1,2
102867,5421,"pint-siz ` Goodfellas ' design to appeal to younger set , it 's not very good movie in object sense",1,"A pint-sized ` Goodfellas ' designed to appeal to the younger set , it 's not a very good movie in any objective sense",3,2
133865,7223,"bury , drown smother in excess of writer-director Roger Avary",0,"buried , drowned and smothered in the excesses of writer-director Roger Avary",2,2
102832,5420,"hastily mount production exist only to capitalize on Hopkins ' inclination to play Hannibal Lecter again , even though Harris have immedi inclination to provide fourth book .",0,"This hastily mounted production exists only to capitalize on Hopkins ' inclination to play Hannibal Lecter again , even though Harris has no immediate inclination to provide a fourth book .",2,2
24690,1125,"friendship , love ,",4,"friendship , love , and",2,2
102495,5394,be that wind-in-the-hair exhilarating .,4,is that wind-in-the-hair exhilarating .,2,2
10371,437,"Interview with Assassin be structure less as documentary more as found relic , as such film have difficult time shake it Blair Witch Project real-tim root .",1,"Interview With the Assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its Blair Witch Project real-time roots .",3,2
24577,1119,"ll have idea of film 's creepy , scari effectiveness",3,"'ll have an idea of the film 's creepy , scary effectiveness",1,2
24948,1137,"challenge perception of guilt innocence , of good guy bad ,",2,"challenges perceptions of guilt and innocence , of good guys and bad ,",4,2
24950,1137,"perception of guilt innocence , of good guy bad",2,"perceptions of guilt and innocence , of good guys and bad",0,2
24958,1137,of good guy bad,2,of good guys and bad,0,2
102179,5378,"you come from family eat , meddles , argues , laugh , kibbitzes fight together",1,"you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together",3,2
24978,1139,Moonlight Mile do n't quite go distance cast be impress they give life to break character who be try to make their way through tragedy .,3,Moonlight Mile does n't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy .,1,2
24979,1139,Moonlight Mile do n't quite go distance cast be impress they give life to break character who be try to make their way through tragedy,3,Moonlight Mile does n't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy,1,2
102159,5376,come from Xerox machine rather than -LRB- writer-director -RRB- Franc,0,come from a Xerox machine rather than -LRB- writer-director -RRB- Franc,2,2
102156,5376,might as well have come from Xerox machine rather than -LRB- writer-director -RRB- Franc .,0,might as well have come from a Xerox machine rather than -LRB- writer-director -RRB- Franc .,2,2
24991,1139,give life to break character who be try to make their way through tragedy,3,all give life to these broken characters who are trying to make their way through this tragedy,1,2
102100,5374,"Soderbergh 's best film , `` Erin Brockovich , '' `` Out of Sight '' `` Ocean 's Eleven , ''",2,"that Soderbergh 's best films , `` Erin Brockovich , '' `` Out of Sight '' and `` Ocean 's Eleven , ''",4,2
134038,7234,ingeniously,4,ingeniously,2,2
102093,5374,"Solaris be rigid evas in way that Soderbergh 's best film , `` Erin Brockovich , '' `` Out of Sight '' `` Ocean 's Eleven , ''",2,"Solaris is rigid and evasive in ways that Soderbergh 's best films , `` Erin Brockovich , '' `` Out of Sight '' and `` Ocean 's Eleven , ''",4,2
102077,5373,determine well schmaltz be manufacture -- to assess quality of manipul engineering,1,determine how well the schmaltz is manufactured -- to assess the quality of the manipulative engineering,3,2
25027,1141,"bore talk head , etc .",0,"boring talking heads , etc.",2,2
102029,5370,it play wors now,0,it plays worse now,2,2
101999,5369,sit near back squint to avoid notice truly egregi lip-non-synching,0,sit near the back and squint to avoid noticing some truly egregious lip-non-synching,2,2
101994,5369,Audiences be advise to sit near back squint to avoid notice truly egregi lip-non-synching,0,Audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching,2,2
25078,1146,", unimagin",0,", unimaginative",2,2
101910,5364,"odd , inexplic unpleas",0,"odd , inexplicable and unpleasant",2,2
134081,7236,", graceless , hackneyed",0,", graceless , hackneyed",2,2
134105,7237,confusion pain,0,confusion and pain,2,2
101909,5364,"odd , inexplic unpleas",0,"this odd , inexplicable and unpleasant",2,2
101905,5364,"few film have be odd , inexplic unpleas .",0,"few films have been this odd , inexplicable and unpleasant .",2,2
101904,5364,", few film have be odd , inexplic unpleas .",0,", few films have been this odd , inexplicable and unpleasant .",2,2
101899,5364,"in all annals of movie , few film have be odd , inexplic unpleas .",0,"In all the annals of the movies , few films have been this odd , inexplicable and unpleasant .",2,2
101885,5363,bunch of typic late-twenty-somethings natter on about nothing,0,a bunch of typical late-twenty-somethings natter on about nothing,2,2
25126,1149,Elegantly produce,4,Elegantly produced,2,2
10275,431,admir,4,admirable,2,2
24949,1137,"challenge perception of guilt innocence , of good guy bad",2,"challenges perceptions of guilt and innocence , of good guys and bad",4,2
24947,1137,"challenge perception of guilt innocence , of good guy bad ,",2,"challenges perceptions of guilt and innocence , of good guys and bad , and",4,2
102481,5393,"more cerebr , likabl ,",4,"more cerebral , and likable ,",2,2
24946,1137,"challenge perception of guilt innocence , of good guy bad , ask us whether nobl end can justify evil mean",3,"challenges perceptions of guilt and innocence , of good guys and bad , and asks us whether a noble end can justify evil means",1,2
102451,5392,Oscar nomination,4,one Oscar nomination,2,2
24850,1133,without ever be self-import,4,without ever being self-important,2,2
24860,1134,"Ultimately too repel to fully endear itself to American art house audience , it be notabl for it stylist austerity forcefulness .",1,"Ultimately too repellent to fully endear itself to American art house audiences , but it is notable for its stylistic austerity and forcefulness .",3,2
102414,5390,with maggot crawl on dead dog,0,with maggots crawling on a dead dog,2,2
24865,1134,"repellent to fully endear itself to American art house audience ,",1,"repellent to fully endear itself to American art house audiences ,",3,2
