Id,SalePrice
2735,128286.08122241676
2736,140113.97423377214
2737,116349.6053302161
2738,171849.15948950456
2739,158247.0823416779
2740,140832.79789320054
2741,139378.4182527606
2742,156501.28382249898
2743,136331.18012469882
2744,136121.08268719152
2745,130666.16733636823
2746,119764.77745853041
2747,140882.65256614197
2748,119656.23947561339
2749,120917.33862072471
2750,123562.42088985111
2751,112558.10072840987
2752,209166.96215149914
2753,145772.4610206316
2754,250692.28100448288
2755,142100.3251246576
2756,75234.5128335373
2757,80563.94192589802
2758,76601.30276843366
2759,135254.7429247039
2760,129267.03110142739
2761,138700.24068047514
2762,142189.74305190507
2763,181549.09524805186
2764,142877.22339108767
2765,242730.33384628536
2766,121517.14309271597
2767,80995.51054971342
2768,144528.7256840403
2769,131397.03683415242
2770,155948.06789398805
2771,114914.44875333877
2772,115694.57370409777
2773,139868.1044264189
2774,149963.75215293188
2775,121532.49594510344
2776,128764.04851276336
2777,139313.82910258422
2778,119550.38738052512
2779,126725.25544324682
2780,119276.440854856
2781,102797.16834515883
2782,93910.46018093218
2783,86249.81839925986
2784,126604.6198420685
2785,136227.82960313355
2786,66031.4967682491
2787,126331.60618776859
2788,77205.59330692723
2789,187409.36313260553
2790,100168.8621213137
2791,127654.61320002688
2792,78583.98762818078
2793,146991.51276279625
2794,86437.22177563052
2795,118402.12109302214
2796,101429.69562749729
2797,237431.45510337205
2798,108878.39861033933
2799,105686.50461164725
2800,89790.05032819622
2801,118510.88908622533
2802,130712.33576768967
2803,212950.7679660031
2804,129745.0923838037
2805,96508.26130277288
2806,106826.69002597923
2807,161155.5635032056
2808,137530.74348205715
2809,126576.44260767465
2810,127544.50221081397
2811,158055.60736330933
2812,146962.36958414808
2813,212157.76035057285
2814,210339.116798327
2815,103896.64596647742
2816,231565.85647976433
2817,131923.87370033422
2818,122544.81330082887
2819,163033.6968226009
2820,126395.26964114046
2821,117272.17637955693
2822,170772.22306043314
2823,321017.912448365
2824,174019.62767031678
2825,124583.43171266737
2826,123621.53273655442
2827,153038.70563698362
2828,230245.19135016538
2829,207374.0899420427
2830,247218.28435773513
2831,184921.04743777605
2832,230227.97198023932
2833,261665.73676540164
2834,211917.21102163865
2835,224552.95382125847
2836,193140.9856006974
2837,166858.9664150564
2838,151548.44848134636
2839,167157.69945919322
2840,201229.19911032298
2841,201030.39920703517
2842,206774.2995233345
2843,144440.41136422256
2844,166334.52016396148
2845,118122.10374268585
2846,202929.520329706
2847,184549.85766408488
2848,222582.18225952552
2849,213896.75597200598
2850,285951.3890406433
2851,227058.6215883408
2852,236432.7512794749
2853,217555.65089516377
2854,145644.9709638371
2855,200631.55046840076
2856,204519.4217773398
2857,194021.69499477668
2858,196595.65178912488
2859,106432.01170309076
2860,122708.54643980048
2861,136003.91129094016
2862,200103.93772624846
2863,130257.1036974742
2864,254608.90413825502
2865,148702.84214235732
2866,205919.76524993975
2867,96261.88451320956
2868,128867.15075472454
2869,122166.50440995587
2870,127898.67933079958
2871,100708.3317810411
2872,49441.37963387508
2873,95896.41623876474
2874,133552.18945363525
2875,132765.19407760518
2876,139510.8567669488
2877,129923.01102108641
2878,148477.77168825263
2879,128974.24235817406
2880,122483.32272445652
2881,132943.31782845873
2882,141007.438812964
2883,167097.5619251826
2884,170177.24911667232
2885,154906.77303739215
2886,177416.76097039162
2887,114742.86406279718
2888,134828.34242548567
2889,75177.01571844648
2890,82868.17766171311
2891,151227.85355622382
2892,64829.61187573058
2893,114822.96895317834
2894,66188.18506723341
2895,258365.79475372785
2896,248454.97919154196
2897,192632.815764757
2898,195720.13993064864
2899,230896.0202407304
2900,153997.77797206998
2901,188239.57450198804
2902,182832.90873238855
2903,300947.848816635
2904,345276.8720653266
2905,68917.3156104179
2906,221607.19199627248
2907,123217.55167730972
2908,117183.31864399138
2909,192027.23710683058
2910,86976.81694090851
2911,106358.33333816227
2912,142009.3974573422
2913,105774.3137106976
2914,98599.88281317933
2915,98599.88281317933
2916,105774.3137106976
2917,145634.63458466952
2918,121157.61602145988
2919,235156.48698808622
